G4321,"prosanalisko (pros-an-al-is'-ko) v.
1. to expend further
[from G4314 and G355]
KJV: spend 
Root(s): G4314, G355 "
G4322,"prosanapleroo (pros-an-ap-lay-roh'-o) v.
1. to fill up further, i.e. furnish fully
[from G4314 and G378]
KJV: supply 
Root(s): G4314, G378 "
G4323,"prosanatithemi (pros-an-at-ith'-ay-mee) v.
1. to lay up in addition
2. (middle voice and figuratively) to impart
3. (by implication) to consult
[from G4314 and G394]
KJV: in conference add, confer 
Root(s): G4314, G394 "
G4324,"prosapeileo (pros-ap-ei-leh'-o) v.
1. to menace additionally
[from G4314 and G546]
KJV: i.e. threaten further 
Root(s): G4314, G546 "
G4325,"prosdapanao (pros-dap-an-ah'-o) v.
1. to expend additionally
[from G4314 and G1159]
KJV: spend more 
Root(s): G4314, G1159 "
G4326,"prosdeomai (pros-deh'-om-ai) v.
1. to require additionally, i.e. want further
[from G4314 and G1189]
KJV: need 
Root(s): G4314, G1189 "
G4327,"prosdechomai (pros-dekh'-om-ai) v.
1. to admit (to intercourse, hospitality, credence)
2. (figuratively) endurance
3. (by implication) to await (with confidence or patience)
[from G4314 and G1209]
KJV: accept, allow, look (wait) for, take 
Root(s): G4314, G1209 "
G4328,"prosdokao (pros-dok-ah'-o) v.
1. to anticipate (in thought, hope or fear)
2. (by implication) to await
[from G4314 and dokeuo ""to watch""]
KJV: (be in) expect(-ation), look (for), when looked, tarry, wait for 
Root(s): G4314 "
G4329,"prosdokia (pros-dok-ee'-ah) n.
1. apprehension (of evil)
2. (by implication) infliction anticipated
[from G4328]
KJV: expectation, looking after 
Root(s): G4328 "
G4330,"proseao (pros-eh-ah'-o) v.
1. to permit further progress
[from G4314 and G1439]
KJV: suffer 
Root(s): G4314, G1439 "
G4331,"proseggizo (pros-eng-ghid'-zo) v.
1. to approach near
[from G4314 and G1448]
KJV: come nigh 
Root(s): G4314, G1448 "
G4332,"prosedreuo (pros-ed-ryoo'-o) v.
1. to sit near, i.e. attend as a servant
[from a compound of G4314 and the base of G1476]
KJV: wait at 
Root(s): G4314, G1476 "
G4333,"prosergazomai (pros-er-gad'-zom-ai) v.
1. to work additionally
2. (by implication) acquire besides
[from G4314 and G2038]
KJV: gain 
Root(s): G4314, G2038 "
G4334,"proserchomai (pros-er'-khom-ai) v.
1. to approach
2. (literally) come near, visit
3. (figuratively) worship, assent to
[from G4314 and G2064 (including its alternate)]
KJV: (as soon as he) come (unto), come thereunto, consent, draw near, go (near, to, unto) 
Root(s): G4314, G2064 "
G4335,"proseuche (pros-yoo-khay') n.
1. prayer
2. (by implication) an oratory (chapel)
[from G4336]
KJV: X pray earnestly, prayer 
Root(s): G4336 
See also: G2172 "
G4336,"proseuchomai (pros-yoo'-khom-ai) v.
1. to pray to God, i.e. supplicate, worship
[from G4314 and G2172]
KJV: pray (X earnestly, for), make prayer 
Root(s): G4314, G2172 
Compare: G2172, G4727 "
G4337,"prosecho (pros-ekh'-o) v.
1. to hold the mind towards, i.e. pay attention to, be cautious about, apply oneself to, adhere to
{figuratively; G3563 implied}
[from G4314 and G2192]
KJV: (give) attend(-ance, -ance at, -ance to, unto), beware, be given to, give (take) heed (to unto); have regard 
Root(s): G4314, G2192 
See also: G3563 "
G4338,"proseloo (pros-ay-loh'-o) v.
1. to nail to, i.e. spike fast
[from G4314 and a derivative of G2247]
KJV: nail to 
Root(s): G4314, G2247 "
G4339,"proselutos (pros-ay'-loo-tos) n.
1. an arriver from a foreign region
2. (specially), a convert to Judaism (""proselyte"")
[from the alternate of G4334]
KJV: proselyte 
Root(s): G4334 "
G4340,"proskairos (pros'-kai-ros) adj.
1. for the occasion only, i.e. temporary
[from G4314 and G2540]
KJV: dur-(eth) for awhile, endure for a time, for a season, temporal 
Root(s): G4314, G2540 "
G4341,"proskaleomai (pros-kal-eh'-om-ai) v.
1. to call toward oneself, i.e. summon, invite
[middle voice from G4314 and G2564]
KJV: call (for, to, unto) 
Root(s): G4314, G2564 "
G4342,"proskartereo (pros-kar-ter-eh'-o) v.
1. to be earnest towards
2. (to a thing) to persevere, be constantly diligent
3. (in a place) to attend assiduously all the exercises
4. (to a person) to adhere closely to (as a servitor)
[from G4314 and G2594]
KJV: attend (give self) continually (upon), continue (in, instant in, with), wait on (continually) 
Root(s): G4314, G2594 "
G4343,"proskarteresis (pros-kar-ter'-ay-sis) n.
1. persistancy
[from G4342]
KJV: perseverance 
Root(s): G4342 "
G4344,"proskephalaion (pros-kef-al'-ai-on) n.
1. something for the head, i.e. a cushion
[neuter of a presumed compound of G4314 and G2776]
KJV: pillow 
Root(s): G4314, G2776 "
G4345,"proskleroo (pros-klay-roh'-o) v.
1. to give a common lot to
2. (figuratively) to associate with
[from G4314 and G2820]
KJV: consort with 
Root(s): G4314, G2820 "
G4346,"prosklisis (pros'-klis-is) n.
1. a leaning towards
2. (figuratively) proclivity (favoritism)
[from a compound of G4314 and G2827]
KJV: partiality 
Root(s): G4314, G2827 "
G4347,"proskollao (pros-kol-lah'-o) v.
1. to glue to
2. (figuratively) to adhere
[from G4314 and G2853]
KJV: cleave, join (self) 
Root(s): G4314, G2853 "
G4348,"proskomma (pros'-kom-mah) n.
1. a stub
2. (figuratively) occasion of apostasy
[from G4350]
KJV: offence, stumbling(-block, (-stone)) 
Root(s): G4350 "
G4349,"proskope (pros-kop-ay') n.
1. a stumbling
2. (figuratively and concretely) occasion of sin
[from G4350]
KJV: offence 
Root(s): G4350 "
G4350,"proskopto (pros-kop'-to) v.
1. to strike at, i.e. surge against (as water)
2. (specially) to stub on, i.e. trip up
{(specially) ""stumble"" literally or figuratively}
[from G4314 and G2875]
KJV: beat upon, dash, stumble (at) 
Root(s): G4314, G2875 "
G4351,"proskulio (pros-koo-lee'-o) v.
1. to roll towards, i.e. block against
[from G4314 and G2947]
KJV: roll (to) 
Root(s): G4314, G2947 "
G4352,"proskuneo (pros-koo-neh'-o) v.
1. to fawn or crouch to
2. to fall face down (prostrate) in adoration
3. a physical act of lowering oneself in humble submission with an attitude of utmost adoration or respect
{literally or figuratively}
[from G4314 and a probable derivative of G2965 (meaning to kiss, like a dog licking his master's hand)]
KJV: worship 
Root(s): G4314, G2965 "
G4353,"proskunetes (pros-koo-nay-tace') n.
1. an adorer
[from G4352]
KJV: worshipper 
Root(s): G4352 "
G4354,"proslaleo (pros-lal-eh'-o) v.
1. to talk to, i.e. converse with
[from G4314 and G2980]
KJV: speak to (with) 
Root(s): G4314, G2980 "
G4355,"proslambano (pros-lam-ban'-o) v.
1. to take to oneself, i.e. use (food), lead (aside), admit (to friendship or hospitality)
[from G4314 and G2983]
KJV: receive, take (unto) 
Root(s): G4314, G2983 "
G4356,"proslepsis (pros'-lape-sis) n.
1. admission
[from G4355]
KJV: receiving 
Root(s): G4355 "
G4357,"prosmeno (pros-men'-o) v.
1. to stay further, i.e. remain in a place, with a person
2. (figuratively) to adhere to, persevere in
[from G4314 and G3306]
KJV: abide still, be with, cleave unto, continue in (with) 
Root(s): G4314, G3306 "
G4358,"prosormizo (pros-or-mid'-zo) v.
1. to moor to
2. (by implication) land at
[from G4314 and a derivative of the same as G3730 (meaning to tie (anchor) or lull)]
KJV: draw to the shore 
Root(s): G4314, G3730 "
G4359,"prosopheilo (pros-of-ei'-lo) v.
1. to be indebted additionally
[from G4314 and G3784]
KJV: over besides 
Root(s): G4314, G3784 "
G4360,"prosochthizo (pros-okh-thid'-zo) v.
1. to feel indignant at
[from G4314 and a form of ochtheo ?χθ?ω ""to be vexed with something irksome, to be sorely angered""]
KJV: be grieved at 
Root(s): G4314 "
G4361,"prospeinos (pros'-pei-nos) adj.
1. hungering further, i.e. intensely hungry
[from G4314 and the same as G3983]
KJV: very hungry 
Root(s): G4314, G3983 "
G4362,"prospegnumi (pros-payg'-noo-mee) v.
1. to fasten to
2. (specially) to impale (on a cross)
[from G4314 and G4078]
KJV: crucify 
Root(s): G4314, G4078 
Compare: G4717 "
G4363,"prospipto (pros-pip'-to) v.
1. to fall towards
2. (gently) prostrate oneself (in supplication or homage)
3. (violently) to rush upon (in storm)
[from G4314 and G4098]
KJV: beat upon, fall (down) at (before) 
Root(s): G4314, G4098 "
G4364,"prospoieomai (pros-poy-eh'-om-ai) v.
1. to do forward for oneself, i.e. pretend (as if about to do a thing)
[middle voice from G4314 and G4160]
KJV: make as though 
Root(s): G4314, G4160 "
G4365,"prosporeuomai (pros-por-yoo'-om-ai) v.
1. to journey towards, i.e. approach
{not the same as G4313}
[from G4314 and G4198]
KJV: go before 
Root(s): G4314, G4198 
Compare: G4313 "
G4366,"prosregnumi (pros-rayg'-noo-mee) v.
1. to tear towards, i.e. burst upon (as a tempest or flood)
[from G4314 and G4486]
KJV: beat vehemently against (upon) 
Root(s): G4314, G4486 "
G4367,"prostasso (pros-tas'-so) v.
1. to arrange towards
2. (figuratively) enjoin
[from G4314 and G5021]
KJV: bid, command 
Root(s): G4314, G5021 "
G4368,"prostatis (pros-tat'-is) n.
1. a patroness, i.e. assistant
[feminine of a derivative of G4291]
KJV: succourer 
Root(s): G4291 "
G4369,"prostithemi (pros-tith'-ay-mee) v.
1. to place additionally, i.e. lay beside, annex, repeat
[from G4314 and G5087]
KJV: add, again, give more, increase, lay unto, proceed further, speak to any more 
Root(s): G4314, G5087 "
G4370,"prostrecho (pros-trekh'-o) v.
1. to run towards, i.e. hasten to meet or join
[from G4314 and G5143 (including its alternate)]
KJV: run (thither to, to) 
Root(s): G4314, G5143 "
G4371,"prosphagion (pros-fag'-ee-on) n.
1. something eaten in addition to bread, i.e. a relish (specially, fish)
[neuter of a presumed derivative of a compound of G4314 and G5315]
KJV: meat 
Root(s): G4314, G5315 
Compare: G3795 "
G4372,"prosphatos (pros'-fat-os) adj.
1. previously (recently) slain (fresh)
2. (figuratively) lately made
[from G4253 and a derivative of G4969]
KJV: new 
Root(s): G4253, G4969 "
G4373,"prosphatos (pros-fat'-oce) adv.
1. recently
[adverb from G4372]
KJV: lately 
Root(s): G4372 "
G4374,"prosphero (pros-fer'-o) v.
1. to bear towards, i.e. lead to, tender (especially to God), treat
[from G4314 and G5342 (including its alternate)]
KJV: bring (to, unto), deal with, do, offer (unto, up), present unto, put to 
Root(s): G4314, G5342 "
G4375,"prosphiles (pros-fee-lace') adj.
1. friendly towards, i.e. acceptable
[from a presumed compound of G4314 and G5368]
KJV: lovely 
Root(s): G4314, G5368 "
G4376,"prosphora (pros-for-ah') n.
1. presentation
2. (concretely) an oblation (bloodless) or sacrifice
[from G4374]
KJV: offering (up) 
Root(s): G4374 "
G4377,"prosphoneo (pros-fo-neh'-o) v.
1. to sound towards, i.e. address, exclaim, summon
[from G4314 and G5455]
KJV: call unto, speak (un-)to 
Root(s): G4314, G5455 "
G4378,"proschusis (pros'-khoo-sis) n.
1. a shedding forth, i.e. affusion
[from a comparative of G4314 and cheo ""to pour""]
KJV: sprinkling 
Root(s): G4314 "
G4379,"prospsauo (pros-psau'-o) v.
1. to impinge, i.e. lay a finger on (in order to relieve)
[from G4314 and psauo ""to touch""]
KJV: touch 
Root(s): G4314 "
G4380,"prosopolepteo (pros-o-pol-ape-teh'-o) v.
1. to favor an individual, i.e. show partiality
[from G4381]
KJV: have respect to persons 
Root(s): G4381 "
G4381,"prosopoleptes (pros-o-pol-ape'-tace) n.
1. an accepter of a face (individual)
2. (specially), one exhibiting partiality
[from G4383 and G2983]
KJV: respecter of persons 
Root(s): G4383, G2983 "
G4382,"prosopolepsia (pros-o-pol-ape-see'-ah) n.
1. partiality, i.e. favoritism
[from G4381]
KJV: respect of persons 
Root(s): G4381 "
G4383,"prosopon (pros'-o-pon) n.
1. the front (as being towards view), i.e. the countenance, aspect, appearance, surface
2. (by implication) presence, person
[from G4314 and ops (the visage, from G3700)]
KJV: (outward) appearance, X before, countenance, face, fashion, (men's) person, presence 
Root(s): G4314, G3700 "
G4384,"protasso (prot-as'-so) v.
1. to pre-arrange, i.e. prescribe
[from G4253 and G5021]
KJV: before appoint 
Root(s): G4253, G5021 "
G4385,"proteino (prot-ei'-no) v.
1. to protend, i.e. tie prostrate (for scourging)
[from G4253 and teino ""to stretch""]
KJV: bind 
Root(s): G4253 "
G4386,"proteron (prot'-er-on) adj.
1. previously
[neuter of G4387 as adverb (with or without the article)]
KJV: before, (at the) first, former 
Root(s): G4387 "
G4387,"proteros (prot'-er-os) adj.
1. prior or previous
[comparative of G4253]
KJV: former 
Root(s): G4253 "
G4388,"protithemai (prot-ith'-em-ai) v.
1. to place before
2. (for oneself) to exhibit
3. (to oneself) to propose (determine)
[middle voice from G4253 and G5087]
KJV: purpose, set forth 
Root(s): G4253, G5087 "
G4389,"protrepomai (prot-rep'-om-ai) v.
1. to turn forward for oneself, i.e. encourage
[middle voice from G4253 and the base of G5157]
KJV: exhort 
Root(s): G4253, G5157 "
G4390,"protrecho (prot-rekh'-o) v.
1. to run forward, i.e. outstrip, precede
[from G4253 and G5143 (including its alternate)]
KJV: outrun, run before 
Root(s): G4253, G5143 "
G4391,"prouparcho (prou""-par'-kho) v.
1. to exist before
2. (adverbially) to be or do something previously
[from G4253 and G5225]
KJV: + be before(-time) 
Root(s): G4253, G5225 "
G4392,"prophasis (prof'-as-is) n.
1. an outward showing, i.e. pretext
[from a compound of G4253 and G5316]
KJV: cloke, colour, pretence, show 
Root(s): G4253, G5316 "
G4393,"prophero (prof-er'-o) v.
1. to bear forward, i.e. produce
[from G4253 and G5342]
KJV: bring forth 
Root(s): G4253, G5342 "
G4394,"propheteia (prof-ay-tei'-ah) n.
1. prediction (scriptural or other)
[from G4396 (""prophecy"")]
KJV: prophecy, prophesying 
Root(s): G4396 "
G4395,"propheteuo (prof-ate-yoo'-o) v.
1. to foretell events, divine, speak under inspiration, exercise the prophetic office
[from G4396]
KJV: prophesy 
Root(s): G4396 "
G4396,"prophetes (prof-ay'-tace) n.
1. a foreteller (""prophet"")
2. (by analogy) an inspired speaker
3. (by extension) a poet
[from a compound of G4253 and G5346]
KJV: prophet 
Root(s): G4253, G5346 "
G4397,"prophetikos (prof-ay-tik-os') adj.
1. pertaining to a foreteller (""prophetic"")
[from G4396]
KJV: of prophecy, of the prophets 
Root(s): G4396 "
G4398,"prophetis (prof-ay`-tis) n.
1. a female foreteller or an inspired woman
[feminine of G4396]
KJV: prophetess 
Root(s): G4396 "
G4399,"prophthano (prof-than'-o) v.
1. to get an earlier start of, i.e. anticipate
[from G4253 and G5348]
KJV: prevent 
Root(s): G4253, G5348 "
G4400,"procheirizomai (prokh-ei-rid'-zom-ai) v.
1. to handle for oneself in advance
2. (figuratively) to purpose
[middle voice from G4253 and a derivative of G5495]
KJV: choose, make 
Root(s): G4253, G5495 "
G4401,"procheirotoneo (prokh-ei-rot-on-eh'-o) v.
1. to elect in advance
[from G4253 and G5500]
KJV: choose before 
Root(s): G4253, G5500 "
G4402,"Prochoros (prokh'-or-os) n/p.
1. before the dance
2. Prochorus, a Christian
[from G4253 and G5525]
KJV: Prochorus 
Root(s): G4253, G5525 "
G4403,"prumna (proom'-nah) n.
1. the stern of a ship
[feminine of prumnus (hindmost)]
KJV: hinder part, stern "
G4404,"proi (prow-ee""') adv.
1. at dawn
2. (by implication) the day-break watch
[adverb from G4253]
KJV: early (in the morning), (in the) morning 
Root(s): G4253 
Compare: G3317, G219 "
G4405,"proia (prow-ee""'-ah) n.
1. day-dawn
[feminine of a derivative of G4404 as noun]
KJV: early, morning 
Root(s): G4404 "
G4406,"proimos (prow'-ee""-mos) adj.
1. dawning
2. (by analogy) autumnal (showering, the first of the rainy season)
[from G4404]
KJV: early 
Root(s): G4404 "
G4407,"proinos (prow-ee""-nos') adj.
1. pertaining to the dawn, i.e. matutinal
[from G4404]
KJV: morning 
Root(s): G4404 "
G4408,"prora (pro'-ra) n.
1. the prow, i.e. forward part of a vessel
[feminine of a presumed derivative of G4253 as noun]
KJV: forepart(-ship) 
Root(s): G4253 "
G4409,"proteuo (prote-yoo'-o) v.
1. to be first (in rank or influence)
[from G4413]
KJV: have the preeminence 
Root(s): G4413 "
G4410,"protokathedria (pro-tok-ath-ed-ree'-ah) n.
1. a sitting first (in the front row), i.e. preeminence in council
[from G4413 and G2515]
KJV: chief (highest, uppermost) seat 
Root(s): G4413, G2515 "
G4411,"protoklisia (pro-tok-lis-ee'-ah) n.
1. a reclining first (in the place of honor) at the dinner-bed, i.e. preeminence at meals
[from G4413 and G2828]
KJV: chief (highest, uppermost) room 
Root(s): G4413, G2828 "
G4412,"proton (pro`-ton) adj.
1. firstly (in time, place, order, or importance)
[neuter of G4413 as adverb (with or without G3588)]
KJV: before, at the beginning, chiefly (at, at the) first (of all) 
Root(s): G4413, G3588 "
G4413,"protos (pro`-tos) adj.
1. foremost (in time, place, order or importance)
[contracted superlative of G4253]
KJV: before, beginning, best, chief(-est), first (of all), former 
Root(s): G4253 "
G4414,"protostates (pro-tos-tat'-ace) n.
1. one standing first in the ranks, i.e. a captain (champion)
[from G4413 and G2476]
KJV: ringleader 
Root(s): G4413, G2476 "
G4415,"prototokia (pro-tot-ok'-ee-ah) n.
1. primogeniture (as a privilege)
[from G4416]
KJV: birthright 
Root(s): G4416 "
G4416,"prototokos (pro-tot-ok'-os) adj.
1. first-born
{usually as noun; literally or figuratively}
[from G4413 and the alternate of G5088]
KJV: firstbegotten(-born) 
Root(s): G4413, G5088 "
G4417,"ptaio (ptai'-o) v.
1. to trip
2. (figuratively) to err, sin, fail (of salvation)
[a form of G4098]
KJV: fall, offend, stumble 
Root(s): G4098 "
G4418,"pterna (pter'-nah) n.
1. the heel (figuratively)
[of uncertain derivation]
KJV: heel "
G4419,"pterugion (pter-oog'-ee-on) n.
1. a winglet
2. (figuratively) extremity (top corner)
[neuter of a presumed derivative of G4420]
KJV: pinnacle 
Root(s): G4420 "
G4420,"pterux (pter'-oox) n.
1. a wing
[from a derivative of G4072 (meaning a feather)]
KJV: wing 
Root(s): G4072 "
G4421,"ptenon (ptay-non') adj.
1. a bird
[contraction for G4071]
KJV: bird 
Root(s): G4071 "
G4422,"ptoeo (pto-eh'-o) v.
1. to scare
[probably akin to the alternate of G4098 (through the idea of causing to fall) or to G4072 (through that of causing to fly away)]
KJV: frighten 
See also: G4098, G4072 "
G4423,"ptoesis (pto'-ay-sis) n.
1. alarm
[from G4422]
KJV: amazement 
Root(s): G4422 "
G4424,"Ptolemais (ptol-em-ah-is') n/l.
1. Ptolemais, a place in Israel
[from Ptolemaios (Ptolemy, after whom it was named)]
KJV: Ptolemais "
G4425,"ptuon (ptoo'-on) n.
1. a winnowing-fork (as scattering like spittle)
[from G4429]
KJV: fan 
Root(s): G4429 "
G4426,"pturo (ptoo'-ro) v.
1. to frighten
[from a presumed derivative of G4429 (and thus akin to G4422)]
KJV: terrify 
Root(s): G4429 
Compare: G4422 "
G4427,"ptusma (ptoos'-mah) n.
1. saliva
[from G4429]
KJV: spittle 
Root(s): G4429 "
G4428,"ptusso (ptoos'-so) v.
1. to fold, i.e. furl a scroll
[probably akin to petannumi ""to spread"" (and thus apparently allied to G4072 through the idea of expansion, and to G4429 through that of flattening)]
KJV: close 
Compare: G3961 
See also: G4072, G4429 "
G4429,"ptuo (ptoo'-o) v.
1. to spit
[a primary verb]
KJV: spit 
Compare: G4428 "
G4430,"ptoma (pto`-mah) n.
1. a ruin
2. (specially), lifeless body (corpse, carrion)
[from the alternate of G4098]
KJV: dead body, carcase, corpse 
Root(s): G4098 "
G4431,"ptosis (pto`-sis) n.
1. a crash, i.e. downfall
{literally or figuratively}
[from the alternate of G4098]
KJV: fall 
Root(s): G4098 "
G4432,"ptocheia (pto-khei'-ah) n.
1. beggary, i.e. indigence
{literally or figuratively}
[from G4433]
KJV: poverty 
Root(s): G4433 "
G4433,"ptocheuo (pto-khyoo'-o) v.
1. to be a beggar
2. (by implication) to become indigent (figuratively)
[from G4434]
KJV: become poor 
Root(s): G4434 "
G4434,"ptochos (pto-khos') adj.
1. a beggar (as cringing),  a pauper
2. (figuratively) distressed
3. (literally, as a noun) strictly denoting absolute or public dependency on charity
{also used in a qualified or relative sense; whereas G3993 properly means only financial distress in private}
[from ptosso ""to crouch"", akin to G4422 and the alternate of G4098]
KJV: beggar(-ly), poor 
Compare: G3993, G1189 
See also: G4422, G4098 "
G4435,"pugme (poog-may') n.
1. the clenched hand
2. (only in dative case as adverb) with the fist (hard scrubbing)
[from a primary pux (the fist as a weapon)]
KJV: oft "
G4436,"Puthon (poo'-thone) n/p.
1. a Python
2. (by analogy, with the supposed diviner there) inspiration (soothsaying)
[from Putho (the name of the region where Delphi, the seat of the famous oracle, was located)]
KJV: divination "
G4437,"puknos (pook-nos') adj.
1. clasped (thick)
2. (figuratively) frequent
3. (neuter plural, as adverb) frequently
[from a primary pux (the fist as a weapon)]
KJV: often(-er) 
See also: G4435 "
G4438,"pukteo (pook-teh'-o) v.
1. to box (with the fist), i.e. contend (as a boxer) at the games (figuratively)
[from a derivative of the same as G4435]
KJV: fight 
Root(s): G4435 "
G4439,"pule (poo'-lay) n.
1. a gate, i.e. the leaf or wing of a folding entrance
{literally or figuratively}
[apparently a primary word]
KJV: gate "
G4440,"pulon (poo-lone') n.
1. a gate-way, door-way of a building or city
2. (by implication) a portal or vestibule
[from G4439]
KJV: gate, porch 
Root(s): G4439 "
G4441,"punthanomai (poon-than'-om-ai) v.
1. to question, i.e. ascertain by inquiry
2. (by implication) to learn (by casual intelligence)
{as a matter of information merely; and thus differing from G2065, which properly means a request as a favor; and from G154, which is strictly a demand for something due; as well as from G2212, which implies a search for something hidden; and from G1189, which involves the idea of urgent need}
[middle voice prolonged from a primary putho (which occurs only as an alternate in certain tenses)]
KJV: ask, demand, enquire, understand 
Compare: G2065, G154, G2212, G1189 "
G4442,"pur (poor`) n.
1. fire
{literally or figuratively}
[a primary word]
KJV: fiery, fire "
G4443,"pura (poo-rah') n.
1. a fire
{concretely}
[from G4442]
KJV: fire 
Root(s): G4442"
G4444,"purgos (poor'-gos) n.
1. a tower or castle
[apparently a primary word (""burgh"")]
KJV: tower "
G4445,"puresso (poo-res'-so) v.
1. to be on fire
2. (specially), to have a fever
[from G4443]
KJV: be sick of a fever 
Root(s): G4443 "
G4446,"puretos (poo-ret-os') n.
1. inflamed
2. (by implication) feverish (as noun, fever)
[from G4445]
KJV: fever 
Root(s): G4445 "
G4447,"purinos (poo'-ree-nos) adj.
1. fiery
2. (by implication) flaming
[from G4443]
KJV: of fire 
Root(s): G4443 "
G4448,"puroo (poo-roh'-o) v.
1. to kindle
2. (passively) to be ignited, glow
3. (literally) be refined
4. (by implication or figuratively) to be inflamed (with anger, grief, lust)
[from G4442]
KJV: burn, fiery, be on fire, try 
Root(s): G4442 "
G4449,"purrhazo (poor-rhad'-zo) v.
1. to redden (intransitively)
[from G4450]
KJV: be red 
Root(s): G4450 "
G4450,"purrhos (poor-rhos') adj.
1. fire-like
2. (specially), flame- colored
[from G4442]
KJV: red 
Root(s): G4442 "
G4451,"purosis (poo'-ro-sis) n.
1. ignition
2. (specially) smelting
3. (figuratively) conflagration, calamity as a test
[from G4448]
KJV: burning, trial 
Root(s): G4448 "
G4452,"po (po`) prt.
1. an enclitic particle of indefiniteness
{used only in the comparative}
[another form of the base of G4458]
KJV: yet, even 
Root(s): G4458 
See also: G3369, G3380, G3764, G3768, G4455 "
G4453,"poleo (po-leh'-o) v.
1. to barter (as a pedlar), i.e. to sell
[probably ultimately from pelomai ""to be busy, to trade""]
KJV: sell, whatever is sold "
G4454,"polos (po`-los) n.
1. a ""foal"" or ""filly""
2. (specially), a young ass
[apparently a primary word]
KJV: colt "
G4455,"popote (po'-pot-e) adv.
1. at any time
2. (with negative particle) at no time
[from G4452 and G4218]
KJV: at any time, + never (...to any man), + yet, never man 
Root(s): G4452, G4218 "
G4456,"poroo (po-roh'-o) v.
1. to petrify
2. (figuratively) to indurate (render stupid or callous)
[apparently from poros ""a kind of stone""]
KJV: blind, harden "
G4457,"porosis (po'-ro-sis) n.
1. stupidity or callousness
[from G4456]
KJV: blindness, hardness 
Root(s): G4456 "
G4458,"pos (poce') adv.
1. somehow or anyhow
{used only in composition}
[adverb from the base of G4225, an enclitic particle of indefiniteness of manner]
KJV: haply, by any (some) means, perhaps 
Root(s): G4225 
Compare: G4459 
See also: G1513, G3381 "
G4459,"pos (poce`) adv.
1. in what way?
2. (sometimes indirect) how?
3. (as exclamation) how much!
{Occasionally unexpressed in English}
[adverb from the base of G4226, an interrogative particle of manner]
KJV: how, after (by) what manner (means), that 
Root(s): G4226 "
G4460,"Rhaab (rhah-ab') n/p.
1. Raab (i.e. Rachab), a Canaanitess
[of Hebrew origin (H7343)]
KJV: Rahab 
Root(s): H7343 
See also: G4477 "
G4461,"rhabbi (rhab-bee') heb.
1. my master, i.e Rabbi, as an official title of honor
[of Hebrew origin (H7227 with pronominal suffix)]
KJV: Master, Rabbi 
Root(s): H7227 
See also: G4462 "
G4462,"rhabboni (rhab-bon-ee') (or rhabbouni  hrab-boo-nee') aram.
1. my master, i.e Rabboni, as an official title of honor
[of Chaldee origin, corresponding to G4461]
KJV: Lord, Rabboni 
Compare: H7227 
See also: G4461 "
G4463,"rhabdizo (rhab-did'-zo) v.
1. to strike with a stick, i.e. bastinado
[from G4464]
KJV: beat (with rods) 
Root(s): G4464 "
G4464,"rhabdos (rhab'-dos) n.
1. a stick or wand (as a cudgel, a cane or a baton of royalty)
[from the base of G4474]
KJV: rod, sceptre, staff 
Root(s): G4474 "
G4465,"rhabdouchos (rhab-dou`-khos) n.
1. a rod- (the Latin fasces) holder, i.e. a Roman lictor (constable or executioner)
[from G4464 and G2192]
KJV: serjeant 
Root(s): G4464, G2192 "
G4466,"Rhagau (rhag-au`) n/p.
1. Ragau (i.e. Reu), a patriarch
[of Hebrew origin (H7466)]
KJV: Ragau 
Root(s): H7466 "
G4467,"rhadiourgema (rhad""-ee-ourg'-ay-mah) n.
1. easy-going behavior
2. (by extension) a crime
[from a comparative of rhaidios (easy, i.e. reckless) and G2041]
KJV: lewdness 
Root(s): G2041 "
G4468,"rhadiourgia (rhad""-ee-ourg-ee'-a) n.
1. recklessness
2. (by extension) malignity
[from rhaidios (easy, i.e. reckless) and G2041]
KJV: mischief 
See also: G4467 "
G4469,"rhaka (rhak-ah') aram.
1. O empty one, i.e. thou worthless (as a term of utter vilification)
[of Chaldee origin]
KJV: Raca 
Compare: H7386, G955, G4550 "
G4470,"rhakos (rhak'-os) n.
1. a ""rag,"" i.e. piece of cloth
[from G4486]
KJV: cloth 
Root(s): G4486 "
G4471,"Rhama (rham-ah') n/l.
1. Rama (i.e. Ramah), a place in Israel
[of Hebrew origin (H7414)]
KJV: Rama 
Root(s): H7414 "
G4472,"rhantizo (rhan-tid'-zo) v.
1. to render besprinkled, i.e. asperse
{ceremonially or figuratively}
[from a derivative of rhaino ""to sprinkle""]
KJV: sprinkle "
G4473,"rhantismos (rhan-tis-mos') n.
1. aspersion (ceremonially or figuratively)
[from G4472]
KJV: sprinkling 
Root(s): G4472 "
G4474,"rhapizo (rhap-id'-zo) v.
1. to slap
[from a derivative of a primary rhepo ""to let fall, to rap""]
KJV: smite (with the palm of the hand) 
Compare: G5180 "
G4475,"rhapisma (rhap'-is-mah) n.
1. a slap
[from G4474]
KJV: (+ strike with the) palm of the hand, smite with the hand 
Root(s): G4474 "
G4476,"rhaphis (rhaf-ece') n.
1. a needle
[from a primary rhapto ""to sew"" (perhaps rather akin to the base of G4474 through the idea of puncturing)]
KJV: needle 
See also: G4474 "
G4477,"Rhachab (rhakh-ab') n/p.
1. Rachab, a Canaanitess
[of Hebrew origin (H7343)]
KJV: Rachab 
Root(s): H7343 
See also: G4460 "
